## SLURM PROLOG ###############################################################
##    Job ID : 12233822
##  Job Name : Vanilla
##  Nodelist : gpu2501
##      CPUs : 1
##  Mem/Node : 65536 MB
## Directory : /oscar/data/gk/jdtoscan
##   Job Started : Sat Aug  2 01:19:49 EDT 2025
###############################################################################
Sat Aug  2 01:19:49 2025       
+---------------------------------------------------------------------------------------+
| NVIDIA-SMI 535.129.03             Driver Version: 535.129.03   CUDA Version: 12.2     |
|-----------------------------------------+----------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |         Memory-Usage | GPU-Util  Compute M. |
|                                         |                      |               MIG M. |
|=========================================+======================+======================|
|   0  NVIDIA RTX A5500               On  | 00000000:C4:00.0 Off |                  Off |
| 30%   24C    P8              17W / 230W |     32MiB / 24564MiB |      0%      Default |
|                                         |                      |                  N/A |
+-----------------------------------------+----------------------+----------------------+
                                                                                         
+---------------------------------------------------------------------------------------+
| Processes:                                                                            |
|  GPU   GI   CI        PID   Type   Process name                            GPU Memory |
|        ID   ID                                                             Usage      |
|=======================================================================================|
|    0   N/A  N/A     73688      G   /usr/libexec/Xorg                            24MiB |
+---------------------------------------------------------------------------------------+
Using device: cuda


Train Dataset
x:  (800, 1, 64, 64)
y:  (800, 51, 64, 64)
t:  (51, 1)


Validation Dataset
x:  (100, 1, 64, 64)
y:  (100, 51, 64, 64)
t:  (51, 1)


Test Dataset
x:  (100, 1, 64, 64)
y:  (100, 51, 64, 64)
t:  (51, 1)

Lambda:  (800, 51, 64, 64)
Created FNO
[2025-08-02 01:21:11] - Epoch 1/500,it:80 Train Loss: 5.5210e-01, Val Loss: 5.1194e-01, best model: 1, LR: 9.9999e-04, epoch time: 41.47, snr: 3.3683e+01, var(R): 7.1723e-01, var(L*R): 7.1723e-01, WD: 0.0000e+00, max_RBA:1.5000e+01
[2025-08-02 01:52:09] - Epoch 48/500,it:3840 Train Loss: 9.0842e-03, Val Loss: 1.1120e-01, best model: 48, LR: 9.7743e-04, epoch time: 38.97, snr: 3.9916e+00, var(R): 4.1812e-04, var(L*R): 4.3010e-04, WD: 2.1453e-07, max_RBA:1.5000e+01
[2025-08-02 01:52:48] - Epoch 49/500,it:3920 Train Loss: 8.9569e-03, Val Loss: 1.1021e-01, best model: 49, LR: 9.7649e-04, epoch time: 38.94, snr: 4.0183e+00, var(R): 4.0357e-04, var(L*R): 4.1541e-04, WD: 2.1829e-07, max_RBA:1.5000e+01
[2025-08-02 01:53:27] - Epoch 50/500,it:4000 Train Loss: 8.8273e-03, Val Loss: 1.0858e-01, best model: 50, LR: 9.7553e-04, epoch time: 38.67, snr: 3.9947e+00, var(R): 3.8811e-04, var(L*R): 3.9982e-04, WD: 2.2173e-07, max_RBA:1.6000e+01
[2025-08-02 01:54:05] - Epoch 51/500,it:4080 Train Loss: 8.7048e-03, Val Loss: 1.0732e-01, best model: 51, LR: 9.7455e-04, epoch time: 38.62, snr: 3.9040e+00, var(R): 3.6772e-04, var(L*R): 3.7920e-04, WD: 2.2466e-07, max_RBA:1.6000e+01
[2025-08-02 01:54:44] - Epoch 52/500,it:4160 Train Loss: 8.6030e-03, Val Loss: 1.0515e-01, best model: 52, LR: 9.7355e-04, epoch time: 38.87, snr: 3.8493e+00, var(R): 3.5339e-04, var(L*R): 3.6473e-04, WD: 2.2916e-07, max_RBA:1.6000e+01
[2025-08-02 01:55:23] - Epoch 53/500,it:4240 Train Loss: 8.4975e-03, Val Loss: 1.0350e-01, best model: 53, LR: 9.7253e-04, epoch time: 38.93, snr: 3.6613e+00, var(R): 3.3232e-04, var(L*R): 3.4341e-04, WD: 2.3261e-07, max_RBA:1.6000e+01
[2025-08-02 01:56:02] - Epoch 54/500,it:4320 Train Loss: 8.4420e-03, Val Loss: 1.0250e-01, best model: 54, LR: 9.7150e-04, epoch time: 38.74, snr: 3.5034e+00, var(R): 3.1847e-04, var(L*R): 3.2941e-04, WD: 2.3552e-07, max_RBA:1.6000e+01
[2025-08-02 01:56:41] - Epoch 55/500,it:4400 Train Loss: 8.5050e-03, Val Loss: 1.0441e-01, best model: 54, LR: 9.7044e-04, epoch time: 38.59, snr: 3.4227e+00, var(R): 3.1452e-04, var(L*R): 3.2549e-04, WD: 2.4086e-07, max_RBA:1.6000e+01
[2025-08-02 01:57:19] - Epoch 56/500,it:4480 Train Loss: 8.5587e-03, Val Loss: 1.1085e-01, best model: 54, LR: 9.6937e-04, epoch time: 38.86, snr: 3.7392e+00, var(R): 3.4408e-04, var(L*R): 3.5577e-04, WD: 2.4331e-07, max_RBA:1.6000e+01
[2025-08-02 01:57:58] - Epoch 57/500,it:4560 Train Loss: 8.2356e-03, Val Loss: 1.1474e-01, best model: 54, LR: 9.6827e-04, epoch time: 38.89, snr: 4.4669e+00, var(R): 3.9093e-04, var(L*R): 4.0382e-04, WD: 2.4605e-07, max_RBA:1.6000e+01
[2025-08-02 01:58:37] - Epoch 58/500,it:4640 Train Loss: 8.3139e-03, Val Loss: 1.0110e-01, best model: 58, LR: 9.6716e-04, epoch time: 38.77, snr: 4.8001e+00, var(R): 4.2520e-04, var(L*R): 4.3885e-04, WD: 2.5159e-07, max_RBA:1.6000e+01
[2025-08-02 01:59:16] - Epoch 59/500,it:4720 Train Loss: 8.4967e-03, Val Loss: 1.0295e-01, best model: 58, LR: 9.6604e-04, epoch time: 38.52, snr: 3.1402e+00, var(R): 3.1069e-04, var(L*R): 3.2251e-04, WD: 2.5324e-07, max_RBA:1.6000e+01
[2025-08-02 01:59:54] - Epoch 60/500,it:4800 Train Loss: 9.1744e-03, Val Loss: 1.2496e-01, best model: 58, LR: 9.6489e-04, epoch time: 38.77, snr: 3.4419e+00, var(R): 3.2462e-04, var(L*R): 3.3713e-04, WD: 2.5476e-07, max_RBA:1.6000e+01
[2025-08-02 02:00:33] - Epoch 61/500,it:4880 Train Loss: 8.6116e-03, Val Loss: 9.6221e-02, best model: 61, LR: 9.6372e-04, epoch time: 39.05, snr: 4.8650e+00, var(R): 5.7592e-04, var(L*R): 5.9393e-04, WD: 2.5875e-07, max_RBA:1.6000e+01
[2025-08-02 02:01:12] - Epoch 62/500,it:4960 Train Loss: 7.1983e-03, Val Loss: 1.0345e-01, best model: 61, LR: 9.6254e-04, epoch time: 38.67, snr: 2.6162e+00, var(R): 2.6457e-04, var(L*R): 2.7531e-04, WD: 2.5991e-07, max_RBA:1.6000e+01
[2025-08-02 02:01:51] - Epoch 63/500,it:5040 Train Loss: 7.5666e-03, Val Loss: 9.7746e-02, best model: 61, LR: 9.6134e-04, epoch time: 38.58, snr: 4.0846e+00, var(R): 3.1148e-04, var(L*R): 3.2323e-04, WD: 2.6540e-07, max_RBA:1.6000e+01
[2025-08-02 02:02:30] - Epoch 64/500,it:5120 Train Loss: 7.6337e-03, Val Loss: 9.8070e-02, best model: 61, LR: 9.6012e-04, epoch time: 38.91, snr: 3.5507e+00, var(R): 2.7047e-04, var(L*R): 2.8104e-04, WD: 2.6647e-07, max_RBA:1.6000e+01
[2025-08-02 02:03:08] - Epoch 65/500,it:5200 Train Loss: 7.4865e-03, Val Loss: 9.8080e-02, best model: 61, LR: 9.5888e-04, epoch time: 38.91, snr: 3.6570e+00, var(R): 2.7150e-04, var(L*R): 2.8210e-04, WD: 2.7153e-07, max_RBA:1.6000e+01
[2025-08-02 02:03:47] - Epoch 66/500,it:5280 Train Loss: 7.2976e-03, Val Loss: 1.0040e-01, best model: 61, LR: 9.5762e-04, epoch time: 38.74, snr: 3.7337e+00, var(R): 2.6825e-04, var(L*R): 2.7896e-04, WD: 2.7369e-07, max_RBA:1.6000e+01
[2025-08-02 02:04:26] - Epoch 67/500,it:5360 Train Loss: 7.1713e-03, Val Loss: 1.0147e-01, best model: 61, LR: 9.5635e-04, epoch time: 38.56, snr: 4.0772e+00, var(R): 2.8407e-04, var(L*R): 2.9540e-04, WD: 2.7751e-07, max_RBA:1.6000e+01
[2025-08-02 02:05:05] - Epoch 68/500,it:5440 Train Loss: 7.0932e-03, Val Loss: 1.0082e-01, best model: 61, LR: 9.5505e-04, epoch time: 38.81, snr: 4.2085e+00, var(R): 2.9291e-04, var(L*R): 3.0454e-04, WD: 2.7981e-07, max_RBA:1.6000e+01
[2025-08-02 02:05:44] - Epoch 69/500,it:5520 Train Loss: 7.0175e-03, Val Loss: 1.0000e-01, best model: 61, LR: 9.5374e-04, epoch time: 38.97, snr: 4.1273e+00, var(R): 2.8884e-04, var(L*R): 3.0041e-04, WD: 2.8624e-07, max_RBA:1.6000e+01
[2025-08-02 02:06:22] - Epoch 70/500,it:5600 Train Loss: 6.9200e-03, Val Loss: 9.9403e-02, best model: 61, LR: 9.5241e-04, epoch time: 38.64, snr: 4.0585e+00, var(R): 2.8265e-04, var(L*R): 2.9412e-04, WD: 2.8778e-07, max_RBA:1.6000e+01
[2025-08-02 02:07:01] - Epoch 71/500,it:5680 Train Loss: 6.9007e-03, Val Loss: 9.7456e-02, best model: 61, LR: 9.5107e-04, epoch time: 38.58, snr: 4.0512e+00, var(R): 2.7610e-04, var(L*R): 2.8746e-04, WD: 2.9033e-07, max_RBA:1.6000e+01
[2025-08-02 02:07:40] - Epoch 72/500,it:5760 Train Loss: 6.9258e-03, Val Loss: 9.4342e-02, best model: 72, LR: 9.4970e-04, epoch time: 38.98, snr: 3.7944e+00, var(R): 2.6088e-04, var(L*R): 2.7194e-04, WD: 2.9506e-07, max_RBA:1.6000e+01
[2025-08-02 02:08:19] - Epoch 73/500,it:5840 Train Loss: 6.8947e-03, Val Loss: 9.2570e-02, best model: 73, LR: 9.4832e-04, epoch time: 39.01, snr: 3.2651e+00, var(R): 2.3795e-04, var(L*R): 2.4854e-04, WD: 2.9640e-07, max_RBA:1.6000e+01
[2025-08-02 02:08:58] - Epoch 74/500,it:5920 Train Loss: 6.8787e-03, Val Loss: 9.2205e-02, best model: 74, LR: 9.4692e-04, epoch time: 38.76, snr: 2.7437e+00, var(R): 2.2737e-04, var(L*R): 2.3783e-04, WD: 2.9982e-07, max_RBA:1.6000e+01
[2025-08-02 02:09:36] - Epoch 75/500,it:6000 Train Loss: 6.8825e-03, Val Loss: 9.3684e-02, best model: 74, LR: 9.4550e-04, epoch time: 38.56, snr: 2.2929e+00, var(R): 2.3007e-04, var(L*R): 2.4083e-04, WD: 3.0476e-07, max_RBA:1.6000e+01
[2025-08-02 02:10:15] - Epoch 76/500,it:6080 Train Loss: 6.8102e-03, Val Loss: 9.5018e-02, best model: 74, LR: 9.4407e-04, epoch time: 38.96, snr: 2.2173e+00, var(R): 2.4785e-04, var(L*R): 2.5940e-04, WD: 3.0681e-07, max_RBA:1.6000e+01
[2025-08-02 02:10:54] - Epoch 77/500,it:6160 Train Loss: 6.6742e-03, Val Loss: 9.4818e-02, best model: 74, LR: 9.4262e-04, epoch time: 38.88, snr: 2.4531e+00, var(R): 2.6068e-04, var(L*R): 2.7276e-04, WD: 3.1057e-07, max_RBA:1.6000e+01
[2025-08-02 02:11:32] - Epoch 78/500,it:6240 Train Loss: 6.6668e-03, Val Loss: 9.5133e-02, best model: 74, LR: 9.4115e-04, epoch time: 38.56, snr: 2.6853e+00, var(R): 2.5563e-04, var(L*R): 2.6760e-04, WD: 3.1608e-07, max_RBA:1.6000e+01
[2025-08-02 02:12:11] - Epoch 79/500,it:6320 Train Loss: 6.5796e-03, Val Loss: 9.4343e-02, best model: 74, LR: 9.3966e-04, epoch time: 38.55, snr: 2.5665e+00, var(R): 2.6625e-04, var(L*R): 2.7874e-04, WD: 3.1737e-07, max_RBA:1.6000e+01
