## SLURM PROLOG ###############################################################
##    Job ID : 12242675
##  Job Name : vrba_sample
##  Nodelist : gpu2104
##      CPUs : 1
##  Mem/Node : 65536 MB
## Directory : /oscar/data/gk/jdtoscan
##   Job Started : Sun Aug  3 01:07:58 EDT 2025
###############################################################################
Sun Aug  3 01:07:58 2025       
+---------------------------------------------------------------------------------------+
| NVIDIA-SMI 535.129.03             Driver Version: 535.129.03   CUDA Version: 12.2     |
|-----------------------------------------+----------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |         Memory-Usage | GPU-Util  Compute M. |
|                                         |                      |               MIG M. |
|=========================================+======================+======================|
|   0  NVIDIA GeForce RTX 3090        On  | 00000000:C1:00.0 Off |                  N/A |
| 30%   27C    P8              30W / 350W |     13MiB / 24576MiB |      0%      Default |
|                                         |                      |                  N/A |
+-----------------------------------------+----------------------+----------------------+
                                                                                         
+---------------------------------------------------------------------------------------+
| Processes:                                                                            |
|  GPU   GI   CI        PID   Type   Process name                            GPU Memory |
|        ID   ID                                                             Usage      |
|=======================================================================================|
|    0   N/A  N/A     51669      G   /usr/libexec/Xorg                             5MiB |
+---------------------------------------------------------------------------------------+
Using device: cuda


Train Dataset
x:  (800, 1, 64, 64)
y:  (800, 51, 64, 64)
t:  (51, 1)


Validation Dataset
x:  (100, 1, 64, 64)
y:  (100, 51, 64, 64)
t:  (51, 1)


Test Dataset
x:  (100, 1, 64, 64)
y:  (100, 51, 64, 64)
t:  (51, 1)

Lambda:  (800, 51, 64, 64)
Created FNO
[2025-08-03 01:09:25] - Epoch 1/500,it:80 Train Loss: 9.6766e+00, Val Loss: 4.5117e-01, best model: 1, LR: 9.9999e-04, epoch time: 40.70, snr: 3.3634e+01, var(R): 7.1723e-01, var(L*R): 7.1723e-01, WD: 0.0000e+00, max_RBA:1.5000e+01
[2025-08-03 01:16:25] - Epoch 12/500,it:960 Train Loss: 3.5288e-01, Val Loss: 1.4015e-01, best model: 11, LR: 9.9858e-04, epoch time: 38.17, snr: 1.3073e+00, var(R): 1.1403e-03, var(L*R): 1.1461e-03, WD: 1.1434e-07, max_RBA:1.5000e+01
[2025-08-03 01:17:03] - Epoch 13/500,it:1040 Train Loss: 3.9203e-01, Val Loss: 1.5821e-01, best model: 11, LR: 9.9833e-04, epoch time: 38.16, snr: 1.6742e+00, var(R): 1.2912e-03, var(L*R): 1.2973e-03, WD: 1.1816e-07, max_RBA:1.5000e+01
[2025-08-03 01:17:41] - Epoch 14/500,it:1120 Train Loss: 3.3502e-01, Val Loss: 1.3284e-01, best model: 14, LR: 9.9807e-04, epoch time: 38.23, snr: 2.9792e+00, var(R): 1.7103e-03, var(L*R): 1.7173e-03, WD: 1.2321e-07, max_RBA:1.5000e+01
[2025-08-03 01:18:20] - Epoch 15/500,it:1200 Train Loss: 2.9750e-01, Val Loss: 1.2514e-01, best model: 15, LR: 9.9778e-04, epoch time: 38.19, snr: 2.4431e+00, var(R): 9.3733e-04, var(L*R): 9.4242e-04, WD: 1.2712e-07, max_RBA:1.5000e+01
[2025-08-03 01:18:58] - Epoch 16/500,it:1280 Train Loss: 2.6777e-01, Val Loss: 1.1667e-01, best model: 16, LR: 9.9748e-04, epoch time: 38.20, snr: 1.2250e+00, var(R): 7.7600e-04, var(L*R): 7.8071e-04, WD: 1.3036e-07, max_RBA:1.5000e+01
[2025-08-03 01:19:36] - Epoch 17/500,it:1360 Train Loss: 2.4469e-01, Val Loss: 1.2511e-01, best model: 16, LR: 9.9715e-04, epoch time: 38.18, snr: 1.5356e+00, var(R): 6.5010e-04, var(L*R): 6.5383e-04, WD: 1.3530e-07, max_RBA:1.5000e+01
[2025-08-03 01:20:14] - Epoch 18/500,it:1440 Train Loss: 2.4507e-01, Val Loss: 1.1071e-01, best model: 18, LR: 9.9681e-04, epoch time: 38.20, snr: 3.3908e+00, var(R): 6.8999e-04, var(L*R): 6.9410e-04, WD: 1.3850e-07, max_RBA:1.5000e+01
[2025-08-03 01:20:52] - Epoch 19/500,it:1520 Train Loss: 2.2540e-01, Val Loss: 1.0808e-01, best model: 19, LR: 9.9644e-04, epoch time: 38.19, snr: 1.6334e+00, var(R): 4.5866e-04, var(L*R): 4.6169e-04, WD: 1.4158e-07, max_RBA:1.5000e+01
[2025-08-03 01:21:30] - Epoch 20/500,it:1600 Train Loss: 2.1614e-01, Val Loss: 1.1541e-01, best model: 19, LR: 9.9606e-04, epoch time: 38.17, snr: 1.8654e+00, var(R): 4.0326e-04, var(L*R): 4.0599e-04, WD: 1.4486e-07, max_RBA:1.5000e+01
[2025-08-03 01:22:09] - Epoch 21/500,it:1680 Train Loss: 2.1014e-01, Val Loss: 1.0191e-01, best model: 21, LR: 9.9565e-04, epoch time: 38.21, snr: 2.8124e+00, var(R): 6.1576e-04, var(L*R): 6.1947e-04, WD: 1.4828e-07, max_RBA:1.5000e+01
[2025-08-03 01:22:47] - Epoch 22/500,it:1760 Train Loss: 2.0390e-01, Val Loss: 1.2046e-01, best model: 21, LR: 9.9523e-04, epoch time: 38.17, snr: 1.5420e+00, var(R): 3.6221e-04, var(L*R): 3.6469e-04, WD: 1.5139e-07, max_RBA:1.5000e+01
[2025-08-03 01:23:25] - Epoch 23/500,it:1840 Train Loss: 1.9617e-01, Val Loss: 9.7847e-02, best model: 23, LR: 9.9479e-04, epoch time: 38.23, snr: 4.1548e+00, var(R): 5.5864e-04, var(L*R): 5.6221e-04, WD: 1.5399e-07, max_RBA:1.5000e+01
[2025-08-03 01:24:03] - Epoch 24/500,it:1920 Train Loss: 1.6476e-01, Val Loss: 1.0117e-01, best model: 23, LR: 9.9433e-04, epoch time: 38.20, snr: 2.2081e+00, var(R): 3.1110e-04, var(L*R): 3.1330e-04, WD: 1.5635e-07, max_RBA:1.5000e+01
[2025-08-03 01:24:42] - Epoch 25/500,it:2000 Train Loss: 1.6322e-01, Val Loss: 9.5867e-02, best model: 25, LR: 9.9384e-04, epoch time: 38.28, snr: 1.9500e+00, var(R): 3.1662e-04, var(L*R): 3.1913e-04, WD: 1.5918e-07, max_RBA:1.5000e+01
[2025-08-03 01:25:20] - Epoch 26/500,it:2080 Train Loss: 1.7031e-01, Val Loss: 1.0313e-01, best model: 25, LR: 9.9334e-04, epoch time: 38.25, snr: 2.6283e+00, var(R): 2.2965e-04, var(L*R): 2.3146e-04, WD: 1.6276e-07, max_RBA:1.5000e+01
[2025-08-03 01:25:58] - Epoch 27/500,it:2160 Train Loss: 1.8759e-01, Val Loss: 9.5523e-02, best model: 27, LR: 9.9282e-04, epoch time: 38.27, snr: 1.4869e+00, var(R): 3.7384e-04, var(L*R): 3.7702e-04, WD: 1.6615e-07, max_RBA:1.5000e+01
[2025-08-03 01:26:36] - Epoch 28/500,it:2240 Train Loss: 1.5527e-01, Val Loss: 9.4431e-02, best model: 28, LR: 9.9228e-04, epoch time: 38.21, snr: 2.0004e+00, var(R): 2.6273e-04, var(L*R): 2.6493e-04, WD: 1.6904e-07, max_RBA:1.5000e+01
[2025-08-03 01:27:15] - Epoch 29/500,it:2320 Train Loss: 1.3040e-01, Val Loss: 8.5325e-02, best model: 29, LR: 9.9172e-04, epoch time: 38.30, snr: 1.6558e+00, var(R): 2.6530e-04, var(L*R): 2.6764e-04, WD: 1.7189e-07, max_RBA:1.5000e+01
[2025-08-03 01:27:53] - Epoch 30/500,it:2400 Train Loss: 1.2631e-01, Val Loss: 9.2206e-02, best model: 29, LR: 9.9114e-04, epoch time: 38.21, snr: 2.5154e+00, var(R): 1.4502e-04, var(L*R): 1.4638e-04, WD: 1.7286e-07, max_RBA:1.5000e+01
[2025-08-03 01:28:31] - Epoch 31/500,it:2480 Train Loss: 1.3095e-01, Val Loss: 9.2912e-02, best model: 29, LR: 9.9055e-04, epoch time: 38.18, snr: 2.1961e+00, var(R): 2.2683e-04, var(L*R): 2.2873e-04, WD: 1.8141e-07, max_RBA:1.5000e+01
[2025-08-03 01:29:09] - Epoch 32/500,it:2560 Train Loss: 1.4053e-01, Val Loss: 9.2232e-02, best model: 29, LR: 9.8993e-04, epoch time: 38.21, snr: 2.3014e+00, var(R): 2.3722e-04, var(L*R): 2.3918e-04, WD: 1.8649e-07, max_RBA:1.5000e+01
[2025-08-03 01:29:47] - Epoch 33/500,it:2640 Train Loss: 1.2830e-01, Val Loss: 8.7320e-02, best model: 29, LR: 9.8929e-04, epoch time: 38.26, snr: 2.8787e+00, var(R): 2.1349e-04, var(L*R): 2.1535e-04, WD: 1.8986e-07, max_RBA:1.5000e+01
[2025-08-03 01:30:26] - Epoch 34/500,it:2720 Train Loss: 1.1275e-01, Val Loss: 8.0450e-02, best model: 34, LR: 9.8863e-04, epoch time: 38.22, snr: 2.4739e+00, var(R): 1.6430e-04, var(L*R): 1.6577e-04, WD: 1.9317e-07, max_RBA:1.5000e+01
[2025-08-03 01:31:04] - Epoch 35/500,it:2800 Train Loss: 1.1729e-01, Val Loss: 8.6734e-02, best model: 34, LR: 9.8796e-04, epoch time: 38.22, snr: 1.3828e+00, var(R): 1.3071e-04, var(L*R): 1.3185e-04, WD: 1.9758e-07, max_RBA:1.5000e+01
[2025-08-03 01:31:42] - Epoch 36/500,it:2880 Train Loss: 1.2874e-01, Val Loss: 7.9868e-02, best model: 36, LR: 9.8726e-04, epoch time: 38.22, snr: 1.5692e+00, var(R): 1.5187e-04, var(L*R): 1.5324e-04, WD: 2.0112e-07, max_RBA:1.5000e+01
[2025-08-03 01:32:20] - Epoch 37/500,it:2960 Train Loss: 1.1566e-01, Val Loss: 8.6297e-02, best model: 36, LR: 9.8655e-04, epoch time: 38.18, snr: 2.2058e+00, var(R): 1.2180e-04, var(L*R): 1.2280e-04, WD: 2.0293e-07, max_RBA:1.5000e+01
[2025-08-03 01:32:59] - Epoch 38/500,it:3040 Train Loss: 1.0668e-01, Val Loss: 7.5804e-02, best model: 38, LR: 9.8582e-04, epoch time: 38.27, snr: 1.9613e+00, var(R): 1.5946e-04, var(L*R): 1.6079e-04, WD: 2.0590e-07, max_RBA:1.5000e+01
[2025-08-03 01:33:37] - Epoch 39/500,it:3120 Train Loss: 1.1268e-01, Val Loss: 7.7413e-02, best model: 38, LR: 9.8506e-04, epoch time: 38.21, snr: 1.7615e+00, var(R): 1.0087e-04, var(L*R): 1.0177e-04, WD: 2.1079e-07, max_RBA:1.5000e+01
[2025-08-03 01:34:15] - Epoch 40/500,it:3200 Train Loss: 9.3663e-02, Val Loss: 8.2326e-02, best model: 38, LR: 9.8429e-04, epoch time: 38.16, snr: 2.1520e+00, var(R): 9.1322e-05, var(L*R): 9.2110e-05, WD: 2.1500e-07, max_RBA:1.5000e+01
[2025-08-03 01:34:53] - Epoch 41/500,it:3280 Train Loss: 9.9338e-02, Val Loss: 7.7274e-02, best model: 38, LR: 9.8350e-04, epoch time: 38.21, snr: 2.8931e+00, var(R): 1.4099e-04, var(L*R): 1.4199e-04, WD: 2.1619e-07, max_RBA:1.5000e+01
[2025-08-03 01:35:31] - Epoch 42/500,it:3360 Train Loss: 9.9101e-02, Val Loss: 8.9565e-02, best model: 38, LR: 9.8269e-04, epoch time: 38.21, snr: 3.5821e+00, var(R): 8.6836e-05, var(L*R): 8.7634e-05, WD: 2.1952e-07, max_RBA:1.5000e+01
[2025-08-03 01:36:10] - Epoch 43/500,it:3440 Train Loss: 1.0692e-01, Val Loss: 7.1590e-02, best model: 43, LR: 9.8186e-04, epoch time: 38.22, snr: 2.6719e+00, var(R): 1.6075e-04, var(L*R): 1.6225e-04, WD: 2.1978e-07, max_RBA:1.5000e+01
[2025-08-03 01:36:48] - Epoch 44/500,it:3520 Train Loss: 9.0306e-02, Val Loss: 8.4840e-02, best model: 43, LR: 9.8101e-04, epoch time: 38.20, snr: 1.6777e+00, var(R): 8.9274e-05, var(L*R): 9.0417e-05, WD: 2.2387e-07, max_RBA:1.5000e+01
[2025-08-03 01:37:26] - Epoch 45/500,it:3600 Train Loss: 1.0157e-01, Val Loss: 8.1597e-02, best model: 43, LR: 9.8015e-04, epoch time: 38.19, snr: 4.1030e+00, var(R): 1.2354e-04, var(L*R): 1.2445e-04, WD: 2.2614e-07, max_RBA:1.5000e+01
[2025-08-03 01:38:04] - Epoch 46/500,it:3680 Train Loss: 9.9494e-02, Val Loss: 6.9565e-02, best model: 46, LR: 9.7926e-04, epoch time: 38.21, snr: 3.1938e+00, var(R): 1.1752e-04, var(L*R): 1.1867e-04, WD: 2.2839e-07, max_RBA:1.5000e+01
[2025-08-03 01:38:42] - Epoch 47/500,it:3760 Train Loss: 9.0808e-02, Val Loss: 7.6203e-02, best model: 46, LR: 9.7836e-04, epoch time: 38.19, snr: 1.7201e+00, var(R): 6.4461e-05, var(L*R): 6.5282e-05, WD: 2.3144e-07, max_RBA:1.5000e+01
[2025-08-03 01:39:21] - Epoch 48/500,it:3840 Train Loss: 9.9689e-02, Val Loss: 1.2449e-01, best model: 46, LR: 9.7743e-04, epoch time: 38.20, snr: 3.1399e+00, var(R): 9.0565e-05, var(L*R): 9.1576e-05, WD: 2.3326e-07, max_RBA:1.5000e+01
[2025-08-03 01:39:59] - Epoch 49/500,it:3920 Train Loss: 1.7679e-01, Val Loss: 8.0035e-02, best model: 46, LR: 9.7649e-04, epoch time: 38.19, snr: 4.3287e+00, var(R): 6.9512e-04, var(L*R): 6.9879e-04, WD: 2.3367e-07, max_RBA:1.5000e+01
[2025-08-03 01:40:37] - Epoch 50/500,it:4000 Train Loss: 8.5705e-02, Val Loss: 7.0808e-02, best model: 46, LR: 9.7553e-04, epoch time: 38.20, snr: 2.3108e+00, var(R): 1.2549e-04, var(L*R): 1.2698e-04, WD: 2.3952e-07, max_RBA:1.6000e+01
[2025-08-03 01:41:15] - Epoch 51/500,it:4080 Train Loss: 7.1410e-02, Val Loss: 6.7160e-02, best model: 51, LR: 9.7455e-04, epoch time: 38.20, snr: 2.4046e+00, var(R): 6.5303e-05, var(L*R): 6.6071e-05, WD: 2.3947e-07, max_RBA:1.6000e+01
[2025-08-03 01:41:53] - Epoch 52/500,it:4160 Train Loss: 7.7446e-02, Val Loss: 6.8312e-02, best model: 51, LR: 9.7355e-04, epoch time: 38.18, snr: 1.8526e+00, var(R): 5.6447e-05, var(L*R): 5.7018e-05, WD: 2.4144e-07, max_RBA:1.6000e+01
[2025-08-03 01:42:32] - Epoch 53/500,it:4240 Train Loss: 7.4244e-02, Val Loss: 6.4454e-02, best model: 53, LR: 9.7253e-04, epoch time: 38.27, snr: 2.3513e+00, var(R): 5.5286e-05, var(L*R): 5.6067e-05, WD: 2.4090e-07, max_RBA:1.6000e+01
[2025-08-03 01:43:10] - Epoch 54/500,it:4320 Train Loss: 7.1834e-02, Val Loss: 7.1762e-02, best model: 53, LR: 9.7150e-04, epoch time: 38.18, snr: 2.0346e+00, var(R): 5.1541e-05, var(L*R): 5.2154e-05, WD: 2.4328e-07, max_RBA:1.6000e+01
[2025-08-03 01:43:48] - Epoch 55/500,it:4400 Train Loss: 7.6993e-02, Val Loss: 6.2931e-02, best model: 55, LR: 9.7044e-04, epoch time: 38.20, snr: 2.7463e+00, var(R): 8.0055e-05, var(L*R): 8.1222e-05, WD: 2.4466e-07, max_RBA:1.6000e+01
[2025-08-03 01:44:26] - Epoch 56/500,it:4480 Train Loss: 7.7009e-02, Val Loss: 6.3266e-02, best model: 55, LR: 9.6937e-04, epoch time: 38.19, snr: 1.6840e+00, var(R): 5.0105e-05, var(L*R): 5.0824e-05, WD: 2.4514e-07, max_RBA:1.6000e+01
[2025-08-03 01:45:04] - Epoch 57/500,it:4560 Train Loss: 7.7819e-02, Val Loss: 6.9693e-02, best model: 55, LR: 9.6827e-04, epoch time: 38.19, snr: 1.4024e+00, var(R): 4.7430e-05, var(L*R): 4.8089e-05, WD: 2.4977e-07, max_RBA:1.6000e+01
[2025-08-03 01:45:43] - Epoch 58/500,it:4640 Train Loss: 7.2211e-02, Val Loss: 7.5231e-02, best model: 55, LR: 9.6716e-04, epoch time: 38.20, snr: 1.9847e+00, var(R): 7.6339e-05, var(L*R): 7.7280e-05, WD: 2.5438e-07, max_RBA:1.6000e+01
[2025-08-03 01:46:21] - Epoch 59/500,it:4720 Train Loss: 1.0081e-01, Val Loss: 7.5902e-02, best model: 55, LR: 9.6604e-04, epoch time: 38.20, snr: 1.9230e+00, var(R): 1.0952e-04, var(L*R): 1.1030e-04, WD: 2.5410e-07, max_RBA:1.6000e+01
[2025-08-03 01:46:59] - Epoch 60/500,it:4800 Train Loss: 7.3983e-02, Val Loss: 6.2086e-02, best model: 60, LR: 9.6489e-04, epoch time: 38.22, snr: 3.8083e+00, var(R): 9.8297e-05, var(L*R): 9.9408e-05, WD: 2.5287e-07, max_RBA:1.6000e+01
[2025-08-03 01:47:37] - Epoch 61/500,it:4880 Train Loss: 7.5587e-02, Val Loss: 6.1291e-02, best model: 61, LR: 9.6372e-04, epoch time: 38.22, snr: 1.8315e+00, var(R): 3.5061e-05, var(L*R): 3.5514e-05, WD: 2.5525e-07, max_RBA:1.6000e+01
[2025-08-03 01:48:15] - Epoch 62/500,it:4960 Train Loss: 1.0387e-01, Val Loss: 7.3176e-02, best model: 61, LR: 9.6254e-04, epoch time: 38.19, snr: 1.4530e+00, var(R): 4.6141e-05, var(L*R): 4.6615e-05, WD: 2.5788e-07, max_RBA:1.6000e+01
[2025-08-03 01:48:54] - Epoch 63/500,it:5040 Train Loss: 1.2043e-01, Val Loss: 7.9301e-02, best model: 61, LR: 9.6134e-04, epoch time: 38.18, snr: 2.4728e+00, var(R): 8.3161e-05, var(L*R): 8.3965e-05, WD: 2.5908e-07, max_RBA:1.6000e+01
[2025-08-03 01:49:32] - Epoch 64/500,it:5120 Train Loss: 7.5514e-02, Val Loss: 6.4694e-02, best model: 61, LR: 9.6012e-04, epoch time: 38.17, snr: 3.2137e+00, var(R): 1.0022e-04, var(L*R): 1.0117e-04, WD: 2.5975e-07, max_RBA:1.6000e+01
[2025-08-03 01:50:10] - Epoch 65/500,it:5200 Train Loss: 6.1334e-02, Val Loss: 6.0831e-02, best model: 65, LR: 9.5888e-04, epoch time: 38.25, snr: 3.1117e+00, var(R): 4.0910e-05, var(L*R): 4.1403e-05, WD: 2.6163e-07, max_RBA:1.6000e+01
[2025-08-03 01:50:48] - Epoch 66/500,it:5280 Train Loss: 5.6304e-02, Val Loss: 6.1895e-02, best model: 65, LR: 9.5762e-04, epoch time: 38.19, snr: 1.2139e+00, var(R): 3.6388e-05, var(L*R): 3.6795e-05, WD: 2.6444e-07, max_RBA:1.6000e+01
[2025-08-03 01:51:26] - Epoch 67/500,it:5360 Train Loss: 7.3372e-02, Val Loss: 6.3813e-02, best model: 65, LR: 9.5635e-04, epoch time: 38.18, snr: 2.8913e+00, var(R): 4.4311e-05, var(L*R): 4.4864e-05, WD: 2.6388e-07, max_RBA:1.6000e+01
[2025-08-03 01:52:05] - Epoch 68/500,it:5440 Train Loss: 6.6639e-02, Val Loss: 6.7057e-02, best model: 65, LR: 9.5505e-04, epoch time: 38.19, snr: 2.7324e+00, var(R): 4.2401e-05, var(L*R): 4.2923e-05, WD: 2.6631e-07, max_RBA:1.6000e+01
[2025-08-03 01:52:43] - Epoch 69/500,it:5520 Train Loss: 6.5460e-02, Val Loss: 6.6713e-02, best model: 65, LR: 9.5374e-04, epoch time: 38.19, snr: 1.8610e+00, var(R): 6.0240e-05, var(L*R): 6.1010e-05, WD: 2.6483e-07, max_RBA:1.6000e+01
[2025-08-03 01:53:21] - Epoch 70/500,it:5600 Train Loss: 5.8085e-02, Val Loss: 5.9569e-02, best model: 70, LR: 9.5241e-04, epoch time: 38.22, snr: 1.8350e+00, var(R): 5.8306e-05, var(L*R): 5.8991e-05, WD: 2.6566e-07, max_RBA:1.6000e+01
[2025-08-03 01:53:59] - Epoch 71/500,it:5680 Train Loss: 6.9438e-02, Val Loss: 6.6287e-02, best model: 70, LR: 9.5107e-04, epoch time: 38.22, snr: 2.2916e+00, var(R): 2.9747e-05, var(L*R): 3.0203e-05, WD: 2.6658e-07, max_RBA:1.6000e+01
[2025-08-03 01:54:37] - Epoch 72/500,it:5760 Train Loss: 6.4578e-02, Val Loss: 6.1605e-02, best model: 70, LR: 9.4970e-04, epoch time: 38.18, snr: 2.5742e+00, var(R): 4.7281e-05, var(L*R): 4.7840e-05, WD: 2.7050e-07, max_RBA:1.6000e+01
[2025-08-03 01:55:16] - Epoch 73/500,it:5840 Train Loss: 5.3915e-02, Val Loss: 6.4193e-02, best model: 70, LR: 9.4832e-04, epoch time: 38.16, snr: 1.9964e+00, var(R): 3.7063e-05, var(L*R): 3.7482e-05, WD: 2.7230e-07, max_RBA:1.6000e+01
[2025-08-03 01:55:54] - Epoch 74/500,it:5920 Train Loss: 6.9061e-02, Val Loss: 6.7641e-02, best model: 70, LR: 9.4692e-04, epoch time: 38.18, snr: 3.6004e+00, var(R): 3.9427e-05, var(L*R): 3.9833e-05, WD: 2.7425e-07, max_RBA:1.6000e+01
[2025-08-03 01:56:32] - Epoch 75/500,it:6000 Train Loss: 7.3114e-02, Val Loss: 6.3364e-02, best model: 70, LR: 9.4550e-04, epoch time: 38.21, snr: 2.8999e+00, var(R): 5.3257e-05, var(L*R): 5.3783e-05, WD: 2.7639e-07, max_RBA:1.6000e+01
[2025-08-03 01:57:10] - Epoch 76/500,it:6080 Train Loss: 6.2414e-02, Val Loss: 5.8128e-02, best model: 76, LR: 9.4407e-04, epoch time: 38.21, snr: 2.7977e+00, var(R): 3.9288e-05, var(L*R): 3.9828e-05, WD: 2.7543e-07, max_RBA:1.6000e+01
[2025-08-03 01:57:48] - Epoch 77/500,it:6160 Train Loss: 6.3817e-02, Val Loss: 6.0129e-02, best model: 76, LR: 9.4262e-04, epoch time: 38.20, snr: 1.7117e+00, var(R): 3.4573e-05, var(L*R): 3.5060e-05, WD: 2.7551e-07, max_RBA:1.6000e+01
[2025-08-03 01:58:27] - Epoch 78/500,it:6240 Train Loss: 5.4594e-02, Val Loss: 6.2514e-02, best model: 76, LR: 9.4115e-04, epoch time: 38.19, snr: 3.4503e+00, var(R): 3.2062e-05, var(L*R): 3.2591e-05, WD: 2.7534e-07, max_RBA:1.6000e+01
[2025-08-03 01:59:05] - Epoch 79/500,it:6320 Train Loss: 5.9532e-02, Val Loss: 5.9011e-02, best model: 76, LR: 9.3966e-04, epoch time: 38.20, snr: 1.9365e+00, var(R): 4.1793e-05, var(L*R): 4.2326e-05, WD: 2.7506e-07, max_RBA:1.6000e+01
